OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover,Notes
OOTU_754,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_755,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_756,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_757,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_758,Viridiplantae,Anthophyta,Eudicotyledonae,Lamiales,Plantaginaceae,Callitriche,Callitriche compressa ,,0,0,
OOTU_759,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,unidentified,,0,0,
OOTU_760,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_761,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_762,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_763,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_764,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_765,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_766,Cryptista,Katablepharidophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_767,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_768,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_769,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,unidentified,unidentified,,0,0,
OOTU_770,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_771,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_772,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_773,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_774,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_775,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_776,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_777,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_778,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_779,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_780,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_781,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,unidentified,,0,0,
OOTU_782,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_783,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,Gossypium arboreum ,,0,0,
OOTU_784,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_785,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_786,Fungi,Calcarisporiellomycota,Calcarisporiellomycetes,Calcarisporiellales,Calcarisporiellaceae,Calcarisporiella,unidentified,,0,0,
OOTU_787,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_788,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,unidentified,,0,0,
OOTU_789,Cryptista,Katablepharidophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_790,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_791,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_792,Viridiplantae,Anthophyta,Eudicotyledonae,Fagales,Juglandaceae,Carya,Carya cordiformis ,,0,0,
OOTU_793,Cryptista,Katablepharidophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_794,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_795,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_796,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_797,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_798,Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,unidentified,unidentified,,0,0,
OOTU_799,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,unidentified,,0,0,
OOTU_800,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,Chlamydomonas typica ,,0,0,
OOTU_801,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_802,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_803,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_804,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_805,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,Gossypium triphyllum ,,0,0,
OOTU_806,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_807,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_808,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_809,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_810,Fungi,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,unidentified,,0,0,
OOTU_811,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Lobomonas,unidentified,,0,0,
OOTU_812,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_813,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_814,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_815,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_816,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_817,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_818,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_819,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_820,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_821,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_822,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_823,Viridiplantae,Chlorophyta,Chlorophyceae,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_824,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_825,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_826,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_827,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_828,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,unidentified,,0,0,
OOTU_829,Fungi,Glomeromycota,Glomeromycetes,Glomerales,unidentified,unidentified,unidentified,,0,0,
OOTU_830,Metazoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_831,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_832,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,unidentified,,0,0,
OOTU_833,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_834,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Neofusicoccum corticosae ,,0,0,
OOTU_835,Metazoa,Arthropoda,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_836,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_837,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_838,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_839,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_840,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_841,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_842,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,"Fungi-ZANF59,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae",83.465,95,
OOTU_843,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_844,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_845,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_846,Stramenopila,Oomycota,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,unidentified,,0,0,
OOTU_847,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_848,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,unidentified,,0,0,
OOTU_849,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_850,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_851,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,unidentified,,0,0,
OOTU_852,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_853,Viridiplantae,Anthophyta,Monocotyledonae,Poales,Poaceae,Poa,Poa annua ,,0,0,
OOTU_854,Fungi,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,Minutisphaera aspera ,,0,0,
OOTU_855,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,unidentified,"Fungi-ZANF60,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Rhizoctonia,s__Rhizoctonia_solani",88.298,75,
OOTU_856,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_857,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis vermiculifer ,,0,0,
OOTU_858,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_859,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_860,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_861,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_862,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_863,Fungi,Glomeromycota,Glomeromycetes,Glomerales,unidentified,unidentified,unidentified,,0,0,
OOTU_864,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_865,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,unidentified,,0,0,
OOTU_866,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_867,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_868,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_869,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,unidentified,,0,0,
OOTU_870,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_871,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,unidentified,,0,0,
OOTU_872,Fungi,Mucoromycota,Endogonomycetes,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_873,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon pyriforme ,,0,0,
OOTU_874,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,unidentified,,0,0,
OOTU_875,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_876,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_877,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_878,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_879,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_880,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_881,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,Gossypium mustelinum ,,0,0,
OOTU_882,Metazoa,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,unidentified,,0,0,
OOTU_883,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_884,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,unidentified,"Fungi-CCHF69,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,s__Mucor_circinelloides",94.215,97,
OOTU_885,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,unidentified,,0,0,
OOTU_886,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Royoporus,unidentified,,0,0,
OOTU_887,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_888,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_889,Stramenopila,Ochrophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_890,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_891,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_892,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_893,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_894,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,unidentified,unidentified,,0,0,
OOTU_895,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_896,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_897,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,unidentified,,0,0,
OOTU_898,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_899,Metazoa,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,unidentified,,0,0,
OOTU_900,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_901,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_902,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_903,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,unidentified,,0,0,
OOTU_904,Stramenopila,Ochrophyta,Chrysophyceae,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_905,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,unidentified,,0,0,
OOTU_906,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_907,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_908,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_909,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago maydis ,,0,0,
OOTU_910,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_911,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_912,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_913,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium irregulare ,"Stramenopila-OEO_O295,p__Oomycota,c__Oomycetes,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_irregulare",97.619,100,
OOTU_914,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_915,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_916,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,unidentified,,0,0,
OOTU_917,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_918,Stramenopila,Ochrophyta,Chrysophyceae,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_919,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,unidentified,unidentified,,0,0,
OOTU_920,Viridiplantae,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_921,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_922,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_923,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_924,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_925,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_926,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
